"swab_id","survey_id","fid","latitude_swab","longitude_swab","precision_swab","datetime_swab","microhabitat","temperature_of_substrate_C","temperature_of_animal_C","species","sex","lifestage","weight_of_animal_bag_g","weight_of_bag","svl_mm","tl_mm","swabbed","extraction_notes","visit_batch","site_id","date","start_time_edt","end_time_edt","abundance_ves","site_name","lat","long","year","season","doy","doy_min","doy_max","doy_ave","doy_ves_min","doy_ves_max","doy_ves_ave","doy_bd","season3_samp","season3_mo","CT1","CT2","Ct_Mean","Quantity_Mean","CT3","CT4","Ct_Mean2","Quantity_Mean2","num_runs","bd_status","CT_Mean_Total","Quantity_Mean_Total","bd_load","bd_positive"
"MWUT480",63,NA,35.93327671,-83.87715576,NA,"4/3/2023 20:50","edge;mostly submerged",15.5,15.3,"raca","female","adult",120,30,90.7,43.2,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",32.205,34.001,33.103,48.35382462,NA,NA,NA,NA,1,"positive",33.103,40.2907442399094,40.2907442399094,1
"MWUT481",63,NA,35.93317645,-83.87704757,NA,"4/3/2023 21:22","water;fully submerged",10,10,"novi","male","adult",37,33.5,38.9,NA,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",33.376,33.985,33.681,27.5916481,NA,NA,NA,NA,1,"positive",33.6805,26.9925420800655,26.9925420800655,1
"MWUT482",63,NA,35.93328863,-83.8774704,NA,"4/3/2023 21:15","edge;mostly submerged",12,12,"racl","female","adult",65,26,67.8,34.4,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",31.815,31.66,31.737,104.0598907,NA,NA,NA,NA,1,"positive",31.7375,103.881362924685,103.881362924685,1
"MWUT483",63,NA,35.93331177,-83.8774883,NA,"4/3/2023 21:14","bank",11,12,"racl","male","adult",66,30,63.7,31.4,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT484",63,NA,35.93320771,-83.87707897,NA,"4/3/2023 20:54","edge;not submerged",15,15,"raca","female","adult",120,30,86.8,40,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",25.393,25.496,25.444,8175.136719,NA,NA,NA,NA,1,"positive",25.4445,8169.41315982138,8169.41315982138,1
"MWUT485",63,NA,35.93311445,-83.87707242,NA,"4/3/2023 21:24","water;fully submerged",10,10,"novi","male","adult",25,22.5,42.5,NA,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",25.768,25.637,25.703,6836.426758,NA,NA,NA,NA,1,"positive",25.7025,6830.82240998365,6830.82240998365,1
"MWUT486",63,NA,35.93334183,-83.87716744,NA,"4/3/2023 21:12","edge;mostly submerged",10,10,"racl","female","adult",105,48,77.3,42.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",32.853,32.748,32.8,49.73159409,NA,NA,NA,NA,1,"positive",32.8005,49.6967492193434,49.6967492193434,1
"MWUT487",63,NA,35.93341521,-83.87665828,NA,"4/3/2023 21:32","edge;slightly submerged",13,13,"raca","female","adult",185,30,110,48.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",31.619,31.708,31.664,109.3944855,NA,NA,NA,NA,1,"positive",31.6635,109.352523560706,109.352523560706,1
"MWUT488",63,NA,35.93332176,-83.87668545,NA,"4/3/2023 21:43","water;fully submerged",9,9,"novi","female","adult",31,29,34.85,NA,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.974,27.943,27.959,1428.255127,NA,NA,NA,NA,1,"positive",27.9585,1428.54364811443,1428.54364811443,1
"MWUT489",63,NA,35.93337373,-83.8767573,NA,"4/3/2023 20:49","edge;slightly submerged",10,10,"racl","female","adult",67,30,67.2,35.4,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",31.839,31.633,31.736,104.2692413,NA,NA,NA,NA,1,"positive",31.736,103.989499271053,103.989499271053,1
"MWUT490",63,NA,35.93325418,-83.8771572,NA,"4/3/2023 20:58","edge;slightly submerged",12,12,"raca","female","adult",180,70,96,46.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",28.568,29.252,28.91,759.2489624,NA,NA,NA,NA,1,"positive",28.91,738.365216364846,738.365216364846,1
"MWUT491",63,NA,35.93345229,-83.87691068,NA,"4/3/2023 21:14","water;slightly submerged",10,10,"racl","female","adult",51,30,54.5,36.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",25.858,27.419,26.638,4104.921875,NA,NA,NA,NA,1,"positive",26.6385,3568.78024340189,3568.78024340189,1
"MWUT492",63,NA,35.9255966,-83.87220324,NA,"4/3/2023 21:01","bank",10,10,"pscr","male","adult",14.25,12.5,25,10.9,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT493",63,NA,35.93319882,-83.87730028,NA,"4/3/2023 21:41","edge;slightly submerged",13,13,"raca","female","adult",140,80,70.5,35.2,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,37.268,37.268,2.242148638,0,0,NA,NA,2,"negative",37.268,2.24168118678476,0,0
"MWUT494",63,NA,35.93345254,-83.87662335,NA,"4/3/2023 20:51","water;mostly submerged",11,11,"racl","male","adult",72,26,76.8,37,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",36.661,37.857,37.259,2.452737331,NA,NA,NA,NA,1,"positive",37.259,2.2557186766611,2.2557186766611,1
"MWUT495",63,NA,35.92543865,-83.87211451,NA,"4/3/2023 21:04","edge;fully submerged",10,10,"racl","male","adult",65,24,74.5,35.6,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",37.778,36.811,37.294,2.325974464,NA,NA,NA,NA,1,"positive",37.2945,2.20085382095168,2.20085382095168,1
"MWUT496",63,NA,35.93343125,-83.87688834,NA,"4/3/2023 21:17","water;slightly submerged",9,9,"raca","female","adult",100,55,71.5,27.9,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.873,28.224,28.048,1352.274902,NA,NA,NA,NA,1,"positive",28.0485,1342.09306105478,1342.09306105478,1
"MWUT497",63,NA,35.93342339,-83.87691321,NA,"4/3/2023 21:20","bank",9,9,"pscr","male","adult",24,22,29.55,12.4,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT498",63,NA,35.93347488,-83.87670038,NA,"4/3/2023 20:55","water;slightly submerged",10,10,"racl","female","adult",78,32,68.6,38.3,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",32.145,31.911,32.028,85.20666504,NA,NA,NA,NA,1,"positive",32.028,84.9238611534501,84.9238611534501,1
"MWUT499",63,NA,35.93335114,-83.87706726,NA,"4/3/2023 21:24","water;mostly submerged",8,9,"raca","female","adult",225,120,86.7,40.8,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",29.043,28.885,28.964,712.2567139,NA,NA,NA,NA,1,"positive",28.964,711.221209276584,711.221209276584,1
"MWUT500",63,NA,35.93335336,-83.87731109,NA,"4/3/2023 21:19","edge;mostly submerged",13,13,"racl",NA,"subadult",41.5,24,55.8,29,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",32.982,33.122,33.052,41.79105377,NA,NA,NA,NA,1,"positive",33.052,41.7415069243746,41.7415069243746,1
"MWUT501",63,NA,35.93313641,-83.87737187,NA,"4/3/2023 21:12","bank",13,13,"racl","male","adult",83,40,74.7,36,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",35.025,35.33,35.178,9.609082222,NA,NA,NA,NA,1,"positive",35.1775,9.55651233381669,9.55651233381669,1
"MWUT502",63,NA,35.9332844,-83.87719429,NA,"4/3/2023 21:04","terrestrial",12,12,"pscr","male","adult",24,22,29.5,10.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",36.694,37.703,37.199,2.497507095,NA,NA,NA,NA,1,"positive",37.1985,2.35239080814125,2.35239080814125,1
"MWUT503",63,NA,35.93310851,-83.8773535,NA,"4/3/2023 21:09","bank",14,13,"racl","male","adult",65,19,65.1,34.2,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",30.191,30.135,30.163,309.6391602,NA,NA,NA,NA,1,"positive",30.163,309.618915004519,309.618915004519,1
"MWUT504",63,NA,35.93333068,-83.87703457,NA,"4/3/2023 21:01","terrestrial",10,10,"pscr","male","adult",11.5,10,25.3,14.1,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT505",63,NA,35.93316538,-83.87719622,NA,"4/3/2023 21:05","edge;mostly submerged",13,13,"racl","female","adult",110,60,73.4,34.9,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT506",63,NA,35.93323281,-83.87698786,NA,"4/3/2023 20:51","terrestrial",11,13,"pscr","male","adult",26,24,30.5,10,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",37.301,36.811,37.056,2.634269238,NA,NA,NA,NA,1,"positive",37.056,2.59677929255852,2.59677929255852,1
"MWUT507",63,NA,35.93328243,-83.87644524,NA,"4/3/2023 20:42","terrestrial",11,12,"pscr","male","adult",11.75,9.5,27.4,14.5,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT508",63,NA,35.93326524,-83.87706484,NA,"4/3/2023 20:57","terrestrial",10,11,"pscr","male","adult",11.75,9.75,29.5,11.8,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT509",63,NA,35.93323218,-83.87700506,NA,"4/3/2023 20:51","bank",12,12,"pscr","male","adult",26,23,30.3,12.8,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,38.277,38.277,1.113545179,39.501,0,39.501,0.476265997,2,"positive",38.889,0.728243658909051,0.728243658909051,1
"MWUT510",63,NA,35.93313763,-83.87717793,NA,"4/3/2023 21:15","terrestrial",9,9,"pscr","male","adult",11.25,9.75,27,14.6,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",39.383,0,39.383,0.517124236,38.517,37.951,38.234,1.169126391,2,"positive",38.617,0.879451363093733,0.879451363093733,1
"MWUT511",63,NA,35.93318459,-83.87724224,NA,"4/3/2023 21:01","water;not submerged",13,13,"pscr","male","adult",11.25,9.5,27.75,13.9,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",36.812,37.486,37.149,2.501766443,NA,NA,NA,NA,1,"positive",37.149,2.43455987348216,2.43455987348216,1
"MWUT512",63,NA,35.93316258,-83.8771383,NA,"4/3/2023 20:57","terrestrial",15,15,"pscr","male","adult",11.5,9.75,28.5,15.3,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",25.157,25.148,25.153,10001.08594,NA,NA,NA,NA,1,"positive",25.1525,10003.4686634554,10003.4686634554,1
"MWUT513",63,NA,35.93319999,-83.87696944,NA,"4/3/2023 20:48","bank",11,12,"pscr","male","adult",16,14.5,24.1,10.2,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,39.547,39.547,0.461476833,38.263,39.843,39.053,0.749968767,2,"positive",39.2176666666667,0.579791416521732,0.579791416521732,1
"MWUT514",63,NA,35.93325613,-83.87711252,NA,"4/3/2023 21:03","terrestrial",11,12,"pscr","male","adult",34,33,28.8,11.5,"y",NA,2,15,2023-04-03,"20:30:00","22:40:00","n","william_hastie_pond",35.93335,-83.87679,2023,"spring",93,93,102,97.5,101,102,101.5,97.5,"spring","spring",35.275,35.343,35.309,8.726716995,NA,NA,NA,NA,1,"positive",35.309,8.72343263197913,8.72343263197913,1
"MWUT515",65,NA,35.95675378,-83.8682479,NA,"4/4/2023 20:50","terrestrial",17,17,"pscr","male","adult",11.25,9.75,26.7,13.65,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT516",65,NA,35.95679514,-83.86803062,NA,"4/4/2023 22:10","terrestrial",14,14,"pscr","male","adult",11.5,9.75,28.5,13.4,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT517",65,NA,35.95679589,-83.86841439,NA,"4/4/2023 20:59","terrestrial",17,18,"pscr","male","adult",11.75,10,27,12.2,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT518",65,NA,35.95689005,-83.86811461,NA,"4/4/2023 21:37","terrestrial",18,18,"pscr","male","adult",11.75,10,28,14.1,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT519",65,NA,35.95678365,-83.86822502,NA,"4/4/2023 20:58","terrestrial",15,17,"pscr","male","adult",11.75,10,28.1,14.2,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT520",65,NA,35.956778,-83.86847443,NA,"4/4/2023 21:49","terrestrial",15,15,"pscr","male","adult",11.5,10,27.4,13.6,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT521",65,NA,35.95672117,-83.86814254,NA,"4/4/2023 21:03","bank",18,18,"pscr","male","adult",11,10,25,12.7,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",32.306,32.56,32.433,64.37004089,NA,NA,NA,NA,1,"positive",32.433,64.1254987261508,64.1254987261508,1
"MWUT522",65,NA,35.95689782,-83.86816035,NA,"4/4/2023 22:15","terrestrial",14,14,"pscr","male","adult",12,10.25,25.3,13.6,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",30.388,30.194,30.291,283.9229126,NA,NA,NA,NA,1,"positive",30.291,283.315140084799,283.315140084799,1
"MWUT523",65,NA,35.95681586,-83.86825623,NA,"4/4/2023 21:27","water;not submerged",18,18,"pscr","male","adult",11.5,10.25,27.7,13.7,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT524",64,NA,35.9569326,-83.86974164,NA,"4/4/2023 20:52","edge;mostly submerged",19,19,"racl",NA,"subadult",24,18,40.1,17.7,"y",NA,2,8,2023-04-04,"20:40:00","23:50:00","n","ijams_complex_pond1",35.956897,-83.869836,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT525",65,NA,35.95679106,-83.86829541,NA,"4/4/2023 21:15","terrestrial",19,18,"racl","female","adult",43,23.5,57.4,30.5,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",30.755,30.754,30.754,205.4604187,NA,NA,NA,NA,1,"positive",30.7545,205.42284199198,205.42284199198,1
"MWUT526",64,NA,35.95691788,-83.8696914,NA,"4/4/2023 20:56","terrestrial",19,19,"pscr","male","adult",11.5,10,27.1,12.8,"y",NA,2,8,2023-04-04,"20:40:00","23:50:00","n","ijams_complex_pond1",35.956897,-83.869836,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT527",65,NA,35.95668444,-83.8684682,NA,"4/4/2023 22:14","bank",17,18,"pscr","female","adult",11.75,10,29.4,15.5,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT528",65,NA,35.95668444,-83.8684682,NA,"4/4/2023 22:14","bank",17,18,"pscr","male","adult",12,10,26.7,12.65,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT529",65,NA,35.95672383,-83.86833601,NA,"4/4/2023 22:36","bank",16,17,"racl","male","adult",88,21,80.7,45.2,"y",NA,2,7,2023-04-04,"20:40:00","23:50:00","n","ijams_lotus_pond",35.956677,-83.868347,2023,"spring",94,87,94,90.5,87,89,88,90.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT530",67,NA,35.93332945,-83.87683387,NA,"4/12/2023 21:55","edge;mostly submerged",16,15,"raca","female","subadult",52,32,55.1,21.4,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.908,28.013,27.96,1427.786133,NA,NA,NA,NA,1,"positive",27.9605,1426.56331083446,1426.56331083446,1
"MWUT531",67,NA,35.93326281,-83.87711851,NA,"4/12/2023 21:45","water;mostly submerged",16,15,"raca","female","adult",410,70,128,61.7,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",29.137,29.126,29.132,633.2167358,NA,NA,NA,NA,1,"positive",29.1315,633.210827892339,633.210827892339,1
"MWUT532",67,NA,35.93323956,-83.87737786,NA,"4/12/2023 21:39","edge;mostly submerged",15,14,"raca","female","adult",275,57,122.5,69.1,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",30.672,30.751,30.711,211.7510223,NA,NA,NA,NA,1,"positive",30.7115,211.641928885056,211.641928885056,1
"MWUT533",67,NA,35.93324873,-83.87690284,NA,"4/12/2023 21:50","edge;mostly submerged",16,14,"raca","female","adult",175,65,95.2,47.4,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,0,NA,NA,NA,NA,NA,NA,1,"negative",NA,NA,0,0
"MWUT534",67,NA,35.93336239,-83.87670654,NA,"4/12/2023 22:05","water;mostly submerged",16,15,"raca","female","adult",82,54,67.1,26.3,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.927,28,27.964,1423.812134,NA,NA,NA,NA,1,"positive",27.9635,1423.59795110329,1423.59795110329,1
"MWUT535",67,NA,35.93323581,-83.87709527,NA,"4/12/2023 21:16","bank",14,14,"raca","female","adult",185,70,99.2,50.4,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",30.161,29.994,30.077,329.1034546,NA,NA,NA,NA,1,"positive",30.0775,328.535892991998,328.535892991998,1
"MWUT536",67,NA,35.93320709,-83.87708914,NA,"4/12/2023 22:06","water;fully submerged",NA,NA,"novi",NA,"adult",73,71,35.9,NA,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",25.269,25.12,25.194,9730.015625,NA,NA,NA,NA,1,"positive",25.1945,9716.25424330903,9716.25424330903,1
"MWUT537",67,NA,35.93321043,-83.87711713,NA,"4/12/2023 21:31","edge;mostly submerged",14,14,"raca","female","adult",170,110,77.3,33.2,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",31.808,31.904,31.856,95.72445679,NA,NA,NA,NA,1,"positive",31.856,95.6845111292761,95.6845111292761,1
"MWUT538",67,NA,35.93329596,-83.8772448,NA,"4/12/2023 21:57","water;mostly submerged",16,16,"raca","male","adult",170,65,97.6,48,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",28.916,28.844,28.88,754.0048828,NA,NA,NA,NA,1,"positive",28.88,753.890360828411,753.890360828411,1
"MWUT539",67,NA,35.93343532,-83.87686173,NA,"4/12/2023 21:50","edge;fully submerged",14,14,"raca","female","adult",310,200,96.2,43.5,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",26.035,26.05,26.043,5395.268066,NA,NA,NA,NA,1,"positive",26.0425,5395.77835043606,5395.77835043606,1
"MWUT540",67,NA,35.93330531,-83.87725882,NA,"4/12/2023 21:43","water;slightly submerged",10,10,"raca","female","adult",42,18,61.4,24,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.356,28.985,28.17,1435.171143,NA,NA,NA,NA,1,"positive",28.1705,1233.19660999138,1233.19660999138,1
"MWUT541",67,NA,35.93344547,-83.87737493,NA,"4/12/2023 22:19","water;fully submerged",14,14,"novi","male","adult",15,11,44.8,NA,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",0,39.688,39.688,0.418394297,0,0,NA,NA,2,"negative",39.688,0.418400613397427,0,0
"MWUT542",67,NA,35.9333607,-83.87736427,NA,"4/12/2023 22:22","water;fully submerged",14,14,"novi","male","adult",70,64,41.1,NA,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",27.49,27.775,27.632,1799.859741,NA,NA,NA,NA,1,"positive",27.6325,1790.99824053484,1790.99824053484,1
"MWUT543",67,NA,35.93335699,-83.87726909,NA,"4/12/2023 21:44","edge;mostly submerged",14,14,"raca","female","adult",270,170,103.9,41.9,"y",NA,2,15,2023-04-12,"20:44:00","23:45:00","y","william_hastie_pond",35.93335,-83.87679,2023,"spring",102,93,102,97.5,101,102,101.5,97.5,"spring","spring",31.011,31.086,31.048,167.5970917,NA,NA,NA,NA,1,"positive",31.0485,167.527656706488,167.527656706488,1
